動画ID,あぶない,あらい,いい,うい,うまい,うるさい,うれしい,ええ,おいしい,おおい,おかしい,おもい,おもしろい,おもたい,おもろい,かっこいい,かっこいー,かっこよい,からい,かるい,かわいい,かわゆい,くい,くさい,こい,こわい,すい,すごい,すっごい,すばらしい,せつない,っぽい,つらい,でかい,とおい,ない,なつかしい,なるい,はやい,ひどい,ほしい,ぽい,まるい,やすい,やばい,よい,わるい,わろい,イイ,カッコイイ,上手い,低い,優しい,凄い,切ない,危ない,可愛い,多い,大きい,嬉しい,小さい,少ない,弱い,強い,怖い,恋しい,悪い,悲しい,惜しい,懐かしい,新しい,早い,明るい,格好いい,楽しい,欲しい,気持ちいい,汚い,深い,激しい,無い,熱い,珍しい,痛い,眩しい,短い,素晴らしい,美しい,美味しい,良い,赤い,軽い,近い,遅い,重い,長い,難しい,面白い,高い,黒い
sm12864126,0.0,0.0,0.2663022348010839,0.06058470153185746,0.03163273587475224,0.048725417083055646,0.0,0.16372462090073997,0.0,0.11407186441664245,0.0,0.04660197064968762,0.0,0.053793035204424446,0.0,0.6270187202406144,0.0,0.0,0.0,0.0,0.30555379131793314,0.03274168507294941,0.0,0.0,0.0,0.0,0.0,0.275740947921345,0.0,0.0,0.0,0.36020676440801425,0.0,0.0,0.0,0.22910769912797638,0.0,0.0,0.05526512104842484,0.0,0.028426403173624652,0.09784048925938812,0.0,0.03454011541337302,0.07262415519253314,0.024404879170635413,0.0,0.047408591423467865,0.05855133970442636,0.03938651919137209,0.11882320060422548,0.0,0.0,0.08841749187601265,0.04512988480568723,0.0,0.1708341541944479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08012453336863684,0.0,0.03853885311266008,0.0,0.0,0.0,0.03340312428257145,0.0,0.0,0.0,0.0,0.043203265812110245,0.0,0.0469987749016232,0.0,0.0,0.0,0.036641538432903666,0.04006226668431842,0.0,0.0196271539623137,0.0,0.0,0.16352225190111683,0.0,0.07791100232933189,0.0,0.0,0.0,0.0342460245712853,0.0
sm12875825,0.0,0.0,0.15561424425031817,0.0,0.0,0.0,0.0,0.27335088607841557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6445191006631659,0.0,0.0,0.0,0.30069649170867246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62868135714445,0.0,0.0,0.0,0.0,0.0,0.0
sm12888483,0.0,0.0,0.27137276920135994,0.0,0.0,0.0,0.0,0.1588971653936353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4563982042538119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21331314632685186,0.0,0.0,0.12488497794498137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15564668669078674,0.0,0.0,0.0,0.0,0.0,0.22156316345823038,0.0,0.0,0.0,0.33159414515149804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20022446078694375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3809291815519672,0.0,0.0,0.0,0.27537162556991185,0.0,0.0,0.0,0.0,0.0,0.0,0.3410219316280186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26667820374710743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm12894209,0.0,0.0,0.2220031934533269,0.025253256369657542,0.0,0.0406200053216362,0.0,0.29247693520148654,0.0,0.3803846137841946,0.0,0.0,0.0,0.0,0.04484463155125147,0.6907304641820126,0.1624800212865448,0.0626142578076689,0.0,0.0,0.20696430867245638,0.027295146999676275,0.03195854165108814,0.0,0.0,0.0,0.029045488175672072,0.015324785902281618,0.0,0.0,0.0,0.0,0.0,0.0,0.12971550960195705,0.15279673755392076,0.0,0.0,0.0,0.0,0.02369770680914606,0.0815648471025587,0.0,0.028794410718118685,0.2018107281579942,0.1017257912944407,0.04607183776921518,0.0,0.02440569904541469,0.0328346213317612,0.0,0.0,0.0,0.024569784488503416,0.0,0.0,0.12207094955332885,0.05783838634239123,0.0,0.09962032663743076,0.0,0.0,0.0,0.0,0.0,0.0,0.06758236698862696,0.043238503200652346,0.0,0.03339795908036937,0.0,0.032127963437595615,0.0,0.04184721153959991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1308976129708702,0.05096890442284255,0.0,0.0,0.0,0.0,0.0,0.0,0.03379118349431348,0.0,0.0
sm12929188,0.0,0.0,0.21591813176070157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3778492676399666,0.0,0.0,0.0,0.36313388366649835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5288611432349893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6317032254392685,0.0,0.0,0.0,0.0,0.0
sm12957824,0.0,0.0,0.15287410636939067,0.03312323867209124,0.0,0.0,0.0,0.03836251130923746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9605618692710722,0.10740440623884019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014066746138773954,0.0,0.0,0.0,0.012525916292315467,0.0,0.0,0.0,0.0,0.01554145705271734,0.0,0.0,0.018883983211457043,0.039705522433519824,0.0400283545396739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1867989878518115,0.01896581818186352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021461355382125496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm12967128,0.0,0.0,0.20573028424227974,0.0,0.24437691060815875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5189997465394119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2946147877820116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1870179334866834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22768810970523515,0.0,0.0,0.0,0.26799406524835784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6189975475430217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm12981881,0.0,0.0,0.4912339515876993,0.0,0.0,0.0,0.0,0.17257962031072172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16523271220833044,0.0,0.0,0.0,0.0,0.14090981666360072,0.0,0.0,0.0,0.0,0.0,0.0,0.4069160457872027,0.3304683256496508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5358640833426633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18007367068423522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2956031606358547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm12990765,0.0,0.0,0.7424550924017043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15850562645611035,0.0,0.0,0.3121676245450807,0.0,0.13087726870928568,0.0,0.21307194985705794,0.06655383512602865,0.0,0.0,0.0,0.0,0.0,0.0,0.06406419856020502,0.0,0.13290353088464316,0.0,0.08966629413167226,0.0,0.0,0.0,0.1596890259417673,0.0,0.0,0.0,0.0,0.09906661039986364,0.0,0.0,0.0,0.08436556727600612,0.08505151502587387,0.0,0.0,0.10202632256110461,0.0,0.27606756176233876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1343087102244405,0.0,0.0,0.15850562645611035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13680208522805815,0.0,0.17679310884033886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm13087456,0.0,0.0,0.28512397621506963,0.0,0.0,0.0,0.0,0.5634526158294465,0.0,0.15266781173012817,0.0,0.0,0.0,0.0,0.0,0.3596438704514247,0.0,0.30156367138528356,0.0,0.0,0.05111714983895207,0.0,0.0,0.0,0.0,0.0,0.0,0.19681986655844202,0.11988234261626454,0.0,0.0,0.0,0.0,0.0,0.0,0.12265030033572324,0.0,0.0,0.0,0.0,0.07608881979915275,0.0,0.0,0.0,0.45358304820009415,0.06532442539749556,0.0,0.12689835389019224,0.0,0.0,0.0,0.0,0.0,0.07888889501022235,0.0,0.0,0.0,0.18570803459267574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10723448098129601,0.0,0.05253591078291491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm13101737,0.0,0.0,0.298328693665483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7525995356885811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41187005356227435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3184506405186677,0.0,0.0,0.0,0.2711939858275587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm13121567,0.0,0.5993453588538219,0.23596809183514308,0.17894525526047003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6768713858535814,0.0,0.0,0.0,0.0,0.0,0.0,0.10859184593677906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28833267952926334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm13124416,0.0,0.0,0.812641995388748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5827632343676066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm13207406,0.0,0.0,0.6145434404448663,0.0,0.0,0.0,0.0,0.13493783521277708,0.0,0.16452667978201296,0.0,0.0,0.0,0.0,0.0,0.12919338014294343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10605417996440986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13217748037270774,0.0,0.0,0.0,0.27848578803660023,0.0,0.0,0.0,0.0,0.13966179638196421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6289315555792412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19757316134914607,0.0
sm13269029,0.0,0.0,0.5446290776281987,0.0,0.1617345398470969,0.0,0.0,0.11958645051337732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5724776055862327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28196634970581946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23074390976804762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2622142844614804,0.0,0.0,0.0,0.0,0.0,0.0,0.25665405829979593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24029932985209584,0.0,0.0,0.0,0.0,0.0,0.0,0.10035138051832496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm13283978,0.0,0.0,0.18417058733299493,0.0,0.3281508066964356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23230534215680482,0.0,0.12985967067048437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12713217213107214,0.0,0.0,0.0,0.08896912000850464,0.0,0.0,0.0,0.07922370524308261,0.0,0.0,0.0,0.0,0.0982963468587019,0.6766499870085112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13619559704212722,0.41088161840648235,0.16540047586948012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.173579159101522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16251820012003773,0.0,0.0,0.0,0.0,0.0,0.0,0.13573842050610235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm13304052,0.0,0.0,0.41593785674615974,0.0,0.0,0.0,0.0,0.014910887987053817,0.0,0.018180511709285026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7304769203099378,0.22960496037618813,0.024439375080672027,0.0,0.02001727609908082,0.0,0.022211701262103888,0.046876756115572404,0.0,0.024311887700909387,0.0,0.03280510094766516,0.0,0.0,0.0,0.13145277164307478,0.0,0.0,0.0,0.030773210381301312,0.0,0.0,0.0,0.0,0.030865789400555007,0.06223349728446321,0.0,0.0,0.037327112080946925,0.0,0.05050071668340738,0.030493610070390018,0.0,0.0,0.028770789478874403,0.0,0.43563448099124247,0.06634536237518159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025840835193717993,0.0,0.0,0.0,0.0,0.02456893551657986,0.0,0.0,0.0,0.08517941145282358,0.0,0.0,0.0,0.0,0.027542549041105348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03753756854136849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025840835193717993,0.021832210910156025,0.0
sm13306896,0.0,0.01900562572843024,0.5836505636350854,0.079442563389629,0.2014688505439269,0.10952898114823807,0.016907774894563944,0.04381352443391951,0.02167717028147081,0.12821003733983094,0.0,0.0,0.0,0.0,0.0,0.04194833353201391,0.01825483019137301,0.0,0.021007108543660145,0.1374340581068885,0.550909994688336,0.06133286659889393,0.07181162907108109,0.0,0.011763583982779003,0.0656577205702163,0.0261063705075393,0.23415916155367456,0.033558961444969455,0.028574810212331755,0.0,0.12531106270319653,0.020421039091210257,0.0,0.0,0.12016830949612367,0.0,0.0,0.0,0.0,0.02129973200645952,0.04887419131378672,0.0,0.03882104942807043,0.09976420728076955,0.05485928516628561,0.0,0.0,0.010968041196648806,0.0,0.014838917616844747,0.0,0.16753676385746105,0.03312534600560662,0.016907774894563944,0.0,0.1828642838876187,0.012996427657543821,0.0,0.08953972959756173,0.0,0.0,0.0,0.0,0.16804532997367846,0.02245939173754304,0.04555777221863041,0.05829478805385246,0.0,0.0,0.0,0.01443846479841683,0.0,0.0,0.017039683458453008,0.012514379519836237,0.0,0.02167717028147081,0.0,0.0,0.0,0.0,0.0,0.03842753726649207,0.0,0.021007108543660145,0.06863820795039745,0.015009207087076006,0.0,0.13235857002521587,0.0,0.0,0.0,0.020153397998860945,0.0,0.0,0.0,0.0,0.025660339129074373,0.07185160084151047
sm13355870,0.0,0.0,0.4012489913258812,0.0,0.0,0.0,0.0,0.0,0.0,0.42969241855996404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.553960939923897,0.0,0.0,0.0,0.387670693562133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4440747490949455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm13361994,0.0,0.0,0.21132257404209143,0.05723408809242257,0.0,0.0,0.0,0.0530296780083753,0.0,0.45260528948079304,0.0161058643179951,0.0,0.13749315062585968,0.0,0.12196327737410279,0.11000631439763847,0.0,0.0,0.0,0.0,0.4979303188465508,0.12372367547435471,0.014486195058483375,0.0,0.011865040131084576,0.0,0.03949729107247907,0.03473216022083238,0.0,0.0,0.0,0.009722447682734444,0.0,0.0,0.0,0.12120471250457047,0.0,0.0,0.0,0.0,0.08593373427960559,0.049295711422752284,0.0,0.0,0.10977232709459611,0.14755313142966656,0.0,0.0,0.033187908331713346,0.014883305204483159,0.0,0.018074782274868872,0.0,0.011137012900375602,0.0,0.0,0.5809904550043121,0.026217033166633007,0.0,0.03010399116904037,0.0,0.0,0.0,0.0,0.0,0.04530618979314576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07573386585373063,0.0,0.0,0.0,0.0,0.016325570375685935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.126083436366935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0919013791117021,0.01294082458158224,0.0
sm13523086,0.0,0.0,0.0821539152098766,0.0,0.0,0.0,0.0,0.0,0.0,0.17595515644315654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11782871575758759,0.0,0.0,0.0,0.19373178290580345,0.8109765242178838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.503181860105558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm13539726,0.0,0.0,0.12224799444221345,0.0,0.0,0.0,0.0,0.21473996653118052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8909257291072565,0.0,0.11493029028708507,0.0,0.0,0.05844446225221825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1574814834562495,0.0,0.0,0.0,0.07011571332496423,0.0,0.0,0.0,0.0,0.08699565939372385,0.0998097651977133,0.0,0.0,0.14817178312001328,0.0,0.0,0.0,0.0,0.12053780379278517,0.0,0.0,0.0,0.0901971072540274,0.0,0.0,0.0,0.10616403938678386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14772735585511151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06006659339011618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm13611637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9396548906396128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3421237882653839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm13660306,0.0,0.0,0.8783313402728158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47805235769166465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm13667717,0.0,0.0,0.3886961099391843,0.0,0.04617130378359044,0.0,0.1317436233990082,0.06827808506796897,0.0,0.0,0.0,0.0,0.0,0.0,0.07851659052504606,0.8498283347603324,0.0,0.10962868622737543,0.0,0.0,0.05574848543383615,0.0,0.0,0.0,0.04583031143110718,0.0,0.0,0.02683152693981417,0.0,0.0,0.0,0.07510852053589058,0.0,0.0,0.0,0.03344067745983444,0.0,0.0,0.0,0.0,0.04149132410174506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11497753148911272,0.0,0.0,0.0,0.043018208450831055,0.0,0.0,0.0356214870079761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11250301596303108,0.0,0.07326853314235904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05729578950043216,0.0,0.0,0.07955930630214997,0.0,0.0,0.0,0.0,0.059163570443152964,0.1499570201693944,0.0
sm13688764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8471175505715647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0902134727281119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45106736364055944,0.0,0.0,0.0,0.0,0.16682416674446884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2072711164160018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm13743929,0.0,0.0,0.7026617123667185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4353799141231134,0.0,0.10430537868759246,0.0,0.0,0.3182488316447951,0.0,0.0,0.0,0.0,0.0,0.0,0.20422921587651374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06363375583619223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09593380227439466,0.0,0.06778358511158185,0.0,0.0,0.0813120132761713,0.0,0.0,0.0,0.0,0.16371738738597652,0.0,0.0,0.06778358511158185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3270818556733644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm13877207,0.0,0.0,0.45758044639795703,0.8328093766856062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.262512705412112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1677371654583216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
