動画ID,いい,うい,うまい,ええ,おおい,かっこいい,かっこよい,かわいい,かわゆい,くい,こい,こわい,すい,すごい,っぽい,ない,ほしい,ぽい,やばい,よい,イイ,凄い,可愛い,怖い,懐かしい,早い,欲しい,良い,重い,高い
sm10393864,0.6946043430303914,0.24337249799183724,0.2860600245664538,0.0,0.0,0.0251168567056603,0.0,0.2785146684144647,0.10881761715841086,0.0856318834342723,0.0705918103440569,0.0,0.0,0.04520327769642486,0.0,0.2249448353696803,0.035161886078207576,0.0,0.08317341457176046,0.060738814003240646,0.07032377215641515,0.0,0.3594120481299187,0.0,0.0,0.0492258233653221,0.0,0.26323794809063444,0.04455081944514012,0.042358004373811146
sm10443985,0.05155011291963231,0.0,0.06823917634622931,0.38548412781091673,0.0,0.0,0.0,0.07154995433200537,0.0,0.0,0.05893848505008489,0.897462314420792,0.0,0.11322330566706616,0.0,0.09390542438217755,0.0,0.0,0.0,0.0,0.0,0.0,0.04616617820609667,0.07929173601486217,0.0,0.0,0.0,0.0,0.0,0.0
sm10445286,0.1082377853202727,0.0,0.0,0.0,0.0,0.8806213473090561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3169741482726238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27972387978602925,0.18458755347217057,0.0,0.0
sm10446457,0.11626143567925162,0.03415683166750806,0.0,0.06614892247310017,0.010433011253638016,0.0,0.0,0.9331237140148241,0.09502782930823965,0.0,0.04623460804721477,0.01600043376085284,0.0,0.0,0.05132253770146716,0.018416152392311494,0.0,0.012595668033699967,0.0,0.0,0.023029527265319833,0.0,0.30783008414543944,0.0,0.0,0.0,0.0,0.00862047827772432,0.0,0.013871338051399363
sm10446708,0.7232725873622983,0.0,0.0,0.0,0.3732018983426858,0.4903781047672318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17650853294110047,0.0,0.1097948116462578,0.0,0.0,0.0,0.0,0.0,0.0,0.1079555707013656,0.0,0.0,0.0,0.0,0.2055768802605138,0.0,0.0
sm10453745,0.06774431620641579,0.7629416897959465,0.0,0.0,0.0,0.22046678369739686,0.0,0.4701350255409444,0.31838737287965124,0.0,0.0,0.0,0.0,0.09919455052734742,0.0,0.0,0.0,0.0,0.0,0.13328589566176807,0.0,0.0,0.1213380920934697,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm10533832,0.6713158109244767,0.05214075999332634,0.0,0.15146553070529692,0.16722405582955066,0.26367394999868005,0.0,0.080324610186602,0.0,0.0,0.07939981313759002,0.07327448733841618,0.22116234634580745,0.2711651137100981,0.0,0.14759035627147138,0.131830551380193,0.0576822560968527,0.4365725976784266,0.06831742178803835,0.1054644411041544,0.02871473917598544,0.0,0.07121265522389043,0.07072790044092617,0.03691194165159647,0.08973684220341768,0.07895550031370326,0.033406393950706055,0.09528634032106173
sm10543519,0.5842949101698877,0.0,0.1289095249750734,0.18205295866046023,0.0,0.0792302751910393,0.0,0.2027457932257854,0.11442049794326757,0.0,0.0,0.0,0.0,0.5703688440628155,0.09887377813025248,0.08869760962727452,0.1109169806898861,0.0,0.0,0.09579926749292642,0.1109169806898861,0.0,0.0,0.0,0.29753820663383274,0.0,0.2516700286754947,0.0,0.1405340535238747,0.0
sm10565041,0.5345738200278443,0.0,0.0,0.0,0.0,0.4349286307328919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5427601612374807,0.0,0.0,0.0,0.4800826225589857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm10628168,0.10311450658775403,0.0,0.27299451350828813,0.0,0.0,0.8389384118469111,0.29246492424706544,0.0,0.0,0.0,0.0,0.0,0.0,0.30197063625694337,0.0,0.0,0.0,0.0,0.18520728435203312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm10626762,0.400715817249789,0.0,0.0,0.0,0.8270624730238875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39420109020834193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm10632158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm10659443,0.7155829491572415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6985277681491442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm10820620,0.9008548692813397,0.0,0.12552648860156573,0.0886376264461158,0.0,0.07715099592206257,0.0,0.19742503517325882,0.0,0.13151695626282783,0.1084177955826374,0.0,0.0,0.0694250465750916,0.09627898470544194,0.08636987442174741,0.0,0.0,0.0851607593477757,0.0,0.10800613154831887,0.0,0.16984607823994244,0.0,0.0,0.0,0.12253266386637779,0.08085832593493208,0.0,0.0
