動画ID,ccc,gumi,wktk,wr,www,yyy,いい,いいね,ええ,かっこいい,かわいい,きた,ここ,これ,さん,すごい,ない,やばい,ダイヤ,ハート,ミク,リン,レン,中毒,乖離,可愛い,大好き,好き,愛愛愛,最高
sm10713103,0.0,0.0,0.0,0.0,0.050144910493335665,0.0,0.22939532116873423,0.037179196491128864,0.05146152954649941,0.0,0.8405590384846333,0.0,0.01671497016444522,0.06762752476577015,0.16257599009115123,0.053742700909875804,0.3677293436177949,0.01648097280689286,0.0,0.02696874148724345,0.0,0.0,0.0,0.0,0.0,0.21365457540239163,0.01652723893074184,0.11621366717082879,0.0,0.06685988065778088
sm10868543,0.0,0.0,0.0,0.0,0.10919786248494884,0.0,0.779285204484412,0.40481563789796243,0.0,0.0,0.24960545544694493,0.0,0.10919786248494884,0.2945376141633153,0.19310888203449694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10736862140546956,0.0,0.08435740817125287,0.0,0.0
sm10971662,0.0,0.0,0.9747570492925759,0.0,0.16307307022321718,0.0,0.0,0.0,0.0,0.0,0.0,0.08593985396655997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12597702220091914,0.0,0.0
sm10907267,0.0,0.0,0.0,0.0,0.0,0.0,0.36235736308680566,0.489408252878811,0.0,0.5896270481600348,0.0,0.0,0.0,0.0,0.0,0.5305814240142324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm10975244,0.0,0.0,0.0,0.0,0.0,0.0,0.019918886937517945,0.0,0.0,0.0,0.05529359180825449,0.0,0.03628491627175232,0.024467678271336706,0.06416736973142868,0.0,0.0,0.0,0.0,0.9952452677008945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm11049254,0.0,0.0,0.12195446642024874,0.0,0.0,0.0,0.3080031858630481,0.0,0.0,0.0,0.9404974653951734,0.0,0.0,0.07566811219806889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm11080597,0.0,0.0,0.0,0.0,0.0,0.0,0.8621324738816972,0.19406935011991217,0.0,0.0,0.0,0.0,0.0,0.35300466444030953,0.23144186964600355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2022054714413197,0.0,0.0
sm11139657,0.0,0.0,0.8156672351032332,0.0,0.10721697007608985,0.0,0.41200312606867673,0.07949442442762372,0.0,0.2873187929181531,0.0,0.0,0.0,0.07229864634114012,0.0,0.21545542328872772,0.0,0.05285800545490029,0.0,0.0,0.057192819557827596,0.0,0.0,0.0,0.0,0.0,0.0,0.08282713142704932,0.0,0.0
sm11086161,0.0,0.0,0.790887048839073,0.0,0.07099686158436264,0.0,0.13640997732478227,0.03947967362683754,0.018215243851207874,0.4756414156480937,0.040571316067453074,0.26190847672179657,0.03549843079218132,0.04787466931191896,0.12555304890151958,0.0,0.14199372316872527,0.05250221808511914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017451887287351073,0.07019947287931717,0.06855801816147643,0.0,0.01774921539609066
sm11151641,0.0,0.0,0.0,0.0,0.0,0.0,0.3577538973996942,0.0,0.6688076965276459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6516965658653675
sm11146117,0.0,0.0,0.2867658583878649,0.0,0.037694497381305994,0.0,0.12415612469074169,0.0,0.0,0.774435122941348,0.028720806960244302,0.23838096106424592,0.0,0.10167275323091143,0.03333005831116697,0.0,0.037694497381305994,0.0,0.0,0.0,0.0,0.31354235781186623,0.0,0.0,0.0,0.0,0.2608979680646776,0.20383797084767447,0.0,0.15077798952522398
sm11165729,0.0,0.0,0.9713915997975968,0.0,0.06620779553576409,0.0,0.1453811367547082,0.0,0.033973083136972906,0.11828192173687643,0.07566918702790734,0.0,0.0,0.0,0.0,0.026609273890221132,0.0,0.0,0.0,0.0,0.03531726834577784,0.0,0.0,0.0,0.0,0.0,0.03273209718988434,0.0767201560318883,0.0,0.03310389776788204
sm11183729,0.0,0.3919435064423908,0.0,0.0,0.0,0.0,0.4239007729037592,0.0,0.0,0.45984689315323746,0.5883610961211855,0.0,0.2573973150975108,0.0,0.0,0.20689876775424257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm11237572,0.0,0.4034913387456066,0.0,0.0,0.08832700423327014,0.0,0.30062433396809124,0.039293244481486835,0.018129228643087542,0.804772117224132,0.20189866008547958,0.0,0.05299620253996208,0.08338504596485297,0.12496016792119219,0.05679856708175613,0.0,0.05225429446398841,0.0,0.0,0.0,0.0,0.0,0.023850525158024286,0.0,0.03473895353476701,0.08733497509346903,0.013646855312166856,0.0,0.08832700423327014
sm11240351,0.0,0.0,0.0,0.0,0.0,0.0,0.11202540016999969,0.03782602546571901,0.0,0.0,0.9717985825128427,0.0,0.0,0.10320612259266827,0.0,0.0,0.0,0.0,0.0,0.0823137989965654,0.0,0.0,0.0,0.0,0.0,0.1504880676766048,0.0,0.039411835549102006,0.0,0.0
sm11244099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4355321590978405,0.0,0.0,0.7307452169491266,0.33214809098794795,0.0,0.4074319721752441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm11252628,0.0,0.0,0.0,0.0,0.0,0.0,0.8169161642858328,0.0,0.0,0.4984815222590263,0.0,0.0,0.1860152547374599,0.12543397847165846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18392605727458958,0.0,0.0,0.0
sm11270299,0.0,0.0,0.0,0.0,0.0,0.0,0.8599547280059641,0.4645899146665878,0.0,0.0,0.0,0.0,0.0,0.21126778497982363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm11294837,0.0,0.0,0.946452723896088,0.0,0.0,0.0,0.0,0.3228424405645503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm11325190,0.0,0.0,0.0,0.0,0.044101557655425914,0.0,0.14525935804196377,0.024523831952803693,0.03394462553631897,0.0,0.5124393289193986,0.0,0.022050778827712957,0.11151976167206436,0.01949764011175827,0.03544931279292332,0.07717772589699536,0.04348416810260075,0.0,0.12452227660667703,0.0,0.7795269357218211,0.0,0.02977134001938095,0.0,0.24933601448206044,0.03270467910284643,0.04258660626987534,0.0,0.033076168241569434
sm11398259,0.0,0.0,0.0,0.0,0.0,0.0,0.37909963226844967,0.17067358322273635,0.0,0.0,0.1753928351775249,0.0,0.23019355881784773,0.3104486666088216,0.0,0.0,0.23019355881784773,0.0,0.0,0.0,0.7367538178051529,0.0,0.0,0.0,0.0,0.22633744383135543,0.0,0.0,0.0,0.0
sm11398357,0.0,0.6553902404873906,0.0,0.0,0.32679139005995494,0.0,0.13563987598582364,0.02363849809139859,0.05725858597959106,0.5482223319359755,0.024292120205727283,0.14281638289862342,0.07970521708779389,0.12361785997752608,0.06342892851788212,0.019220376707661038,0.039852608543896946,0.06287152187375851,0.0,0.012860025316692973,0.008503441377767988,0.0,0.0,0.021522424561775878,0.0,0.02351100767760815,0.17338204845887895,0.190878728507697,0.0,0.14346939075802898
sm11407152,0.0,0.0,0.5469793462713768,0.0,0.0,0.0,0.2762857092454947,0.0,0.0,0.0,0.0,0.1768237452704823,0.0,0.5656331656475915,0.14833934004676852,0.2697007245324268,0.0,0.16541521850463697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3888020724166622,0.0,0.0
sm11409063,0.0,0.0,0.0,0.0,0.19742282977229303,0.0,0.48769558900188165,0.3293464828710204,0.0,0.08817523492224197,0.15042362618813482,0.05202112506090636,0.09871141488614651,0.1664079312636395,0.5236929699608694,0.1586906226701276,0.14806712232921979,0.0,0.0,0.0,0.05265569560373391,0.0,0.0,0.06663644670627833,0.0,0.04852891939514718,0.2928082652193735,0.3431539333507681,0.0,0.09871141488614651
sm11412217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06736715407098322,0.0,0.0,0.9692186862276876,0.0,0.0,0.061269127769099645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0893384269709772,0.0,0.21057432005877857,0.0,0.0
sm11477181,0.0,0.0,0.7875796337266392,0.0,0.09058432298035081,0.0,0.09945393696068071,0.0,0.0,0.16183121208985196,0.0,0.09547626076991228,0.0,0.0,0.4805763668587857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12230029156540015,0.0,0.0,0.26870082349179647,0.0,0.0,0.09058432298035081
sm11589161,0.0,0.0,0.6770667675125234,0.0,0.0,0.0,0.34199439767501316,0.4619055598447256,0.0,0.0,0.23733879665402108,0.0,0.0,0.0,0.0,0.0,0.31149426481439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2406351941511096,0.0,0.0
sm11641089,0.0,0.13322572069500385,0.0,0.0,0.3674666308529184,0.0,0.2881766634476609,0.06486968011216158,0.03591570851253336,0.6408578640674153,0.06666337518139973,0.036886798864496556,0.157485698936965,0.15339408072450983,0.0464170979267573,0.26724285660865,0.13998728794396892,0.17253446036825512,0.0,0.0,0.0,0.2911031276106641,0.0,0.1653754741631385,0.0,0.0,0.05190564204620555,0.20276778751341917,0.0,0.12248887695097281
sm11714132,0.0,0.0,0.8024401224764346,0.0,0.01476696290539723,0.0,0.08646868388548315,0.02189748909851742,0.005051562829885173,0.0,0.2662851570087872,0.269783653679015,0.0,0.07966137658039556,0.4004201031943675,0.04747938302995675,0.0049223209684657425,0.004853412074922181,0.0,0.05559337545137491,0.0052514338869188715,0.0,0.0,0.013291511595277408,0.0,0.06775809766433362,0.12167591975826603,0.10647240183874856,0.0,0.0344562467792602
sm11760748,0.0,0.0,0.0,0.0,0.0,0.0,0.19102226180466306,0.0,0.1785545312457396,0.7770774367689262,0.13256648079343822,0.0,0.0,0.46929040354118784,0.0,0.0,0.17398629746142424,0.17155061654451226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17398629746142424
sm11774439,0.0,0.0,0.0,0.0,0.3020411291535595,0.0,0.08290391325463378,0.16795792003699545,0.0,0.0,0.17260208187791953,0.15917631584308123,0.0,0.4582634699872829,0.066767360930852,0.0,0.07551028228838988,0.07445319356195586,0.0,0.730991654533517,0.16111800013060046,0.10468226395772266,0.1125609852495966,0.0,0.0,0.07424536274562833,0.0,0.05833311714326105,0.0,0.0
sm11788815,0.0,0.0,0.0,0.0,0.0,0.0,0.9053433420474456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4246803892462682,0.0,0.0
sm11849610,0.0,0.0,0.1754431879568526,0.0,0.0,0.0,0.35447368129984685,0.11969009238465467,0.08283443171164043,0.36049921232244314,0.12299961276730202,0.5955187865429756,0.0,0.10885583136380987,0.4995871094467994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2394258412039879,0.062353976922528476,0.0,0.0
