動画ID,aa,ccc,gumi,joy,ktkr,meiko,mirai,wktk,wr,www,yyy,いい,いいね,うい,うまい,ええ,おおい,お前,かっこ,かっこいい,かわいい,かわゆい,きた,きれい,ぐみ,こい,ここ,こと,これ,これはいい,こわい,さん,すき,すぎ,すこっぷ,すごい,そう,それ,たま,ちゃん,ちょ,っぽい,ない,なに,なん,ほしい,ぽい,みたい,もきゅもきゅ,やばい,よい,よさげ,らん,りんり,アブ,イイ,エコノミー,エロゲ,カラオケ,キリトリセン,コピー,サムネ,タグ,ダイヤ,ネギ,ハート,バトル,パパ,ミク,ミリオン,リリン,リン,ルカ,レン,一番,中毒,乖離,兄さん,六芒星,共感,可愛い,大好き,好き,好きだ,小説,忍者,愛愛愛,感じ,摩可,最高,期待,画質,素敵,綺麗,翼翼,良い,雪だるま,雪の結晶,髑髏,鳥肌
nm10674682,0.0,0.9997850285440191,0.0,0.0,0.0008120563183354557,0.0,0.0,0.0,0.0,0.0024776277544817085,0.0,0.0017001412772033066,0.0,0.0015317697265926325,0.0,0.0,0.0,0.001998762239922144,0.0,0.0,0.007551178384047445,0.0007990390118097481,0.0,0.0,0.0,0.0,0.0,0.0007990390118097481,0.006682864947932837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015375063707561466,0.0,0.0024776277544817085,0.00462989373560981,0.0008291572360693433,0.0,0.0,0.0006972205904211063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00133806699005793,0.0,0.0,0.0,0.014384606363408771,0.006523200495230224,0.0,0.0,0.001998762239922144,0.0,0.0,0.0006608213093177989,0.0,0.0,0.0008587031948611602,0.0,0.0,0.0,0.0008362776990378604,0.0,0.0,0.0,0.0,0.003654185214357516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030521738968556224
nm12177206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42472399602040545,0.035221546944702385,0.030061593567445446,0.3679572059763528,0.06601018218666485,0.0,0.03717058696686852,0.02184515322936889,0.03085089933088127,0.0170303186740781,0.0,0.0,0.0,0.44664789484165207,0.058169479190184524,0.14258271227044508,0.0,0.0,0.0,0.0,0.0,0.05067790388595671,0.0,0.0,0.02658092655790292,0.015700850486598306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05596469228449297,0.016755261754627052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016234251720723823,0.0,0.3378519811301889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23270872139275672,0.03957370143514381,0.4760699982349052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15684180626162264,0.0,0.04058695298762278,0.0,0.0,0.0,0.05898543380685018,0.059116026360553194,0.08917188627441018,0.034834721959830124,0.030941276984580827,0.0,0.0,0.0,0.0,0.0,0.0,0.060619722491165484,0.01931293395394141,0.017674354888294344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm13287759,0.0,0.0,0.0,0.06251636858584454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2310598908343359,0.05674088069015964,0.0,0.055611681859116725,0.0,0.04335445277577333,0.0,0.09125546671487215,0.20508006022299766,0.0291549041943095,0.0,0.0,0.0,0.0,0.04803206098551836,0.0,0.0,0.2580236850345169,0.0,0.5984092508971494,0.43983967987295136,0.03996999668578147,0.0,0.0,0.3075720229411561,0.08967770980621517,0.0,0.0,0.0,0.0,0.12796270317461145,0.03826422639607055,0.0476690661779638,0.0,0.0,0.0,0.04307121030851715,0.0,0.18864277605827295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05037181637252513,0.0,0.0,0.0,0.0,0.0,0.08164524680140589,0.0,0.0,0.0,0.0,0.0,0.0,0.05166154463371125,0.0,0.0,0.0,0.0,0.0,0.037834468498965844,0.20691885570807972,0.0,0.0,0.0,0.0,0.038482868013696186,0.0,0.03826422639607055,0.0,0.1966614246255395,0.044993989778543915,0.0,0.0,0.03582245904947684,0.0,0.0,0.0,0.0
sm10027079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12761380124470406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1601901948972606,0.0,0.0,0.08605265638351535,0.0,0.8869936044356299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31676595817144526,0.0,0.0,0.0,0.17082777109347647,0.0,0.0,0.0,0.0,0.1258273013595896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1361462295100703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm10038694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24117685694107507,0.13960245115663247,0.0,0.0,0.12882035014168847,0.0,0.0,0.0,0.0,0.8129545243494996,0.0,0.06615169994032383,0.0,0.0,0.0,0.0,0.0,0.12696573775081504,0.07939098888356869,0.0,0.0,0.06556013280239494,0.0,0.0,0.15134699281196012,0.07354619779592751,0.09772183445039252,0.0,0.0,0.0,0.06996290976147183,0.0,0.0,0.0,0.0,0.0,0.07064684768389687,0.0,0.30941822557098925,0.06778739149618858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09716935201572038,0.0,0.0,0.0,0.10126368430600902,0.0,0.0,0.06695863981505643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12342180260412867,0.12411473530007039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07380065523598796,0.07354619779592751,0.0,0.0,0.0,0.0,0.0,0.0
sm10037227,0.0,0.0,0.0,0.04687248991989526,0.03761207578668418,0.0,0.0,0.0,0.0,0.0,0.0,0.17324026729340136,0.06381336004530082,0.0354735489051087,0.0,0.11776955657504917,0.0,0.0,0.3078900723471508,0.8200615421116477,0.0,0.0,0.06047690725951889,0.0,0.0,0.0720253701647437,0.20082383616152014,0.14803660874314165,0.07738269416124142,0.0,0.0,0.10146945476382496,0.08990413114830617,0.0,0.0,0.02306062695429093,0.0,0.0,0.0,0.0,0.03560640120252176,0.03198058711316247,0.05737823890329147,0.0,0.0,0.107627833092681,0.0,0.0322932204267665,0.0,0.02828749276155035,0.0929584226689102,0.0,0.0,0.0,0.0,0.035875944364226996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08465601509140618,0.0,0.0,0.050225488371401554,0.0,0.0,0.0,0.14183451338086178,0.11081442917391753,0.05905728113884075,0.0,0.0,0.0,0.0,0.0,0.0860673583549372,0.0,0.0,0.0,0.0,0.0,0.026858371474293475,0.0,0.0,0.0,0.03534194406552546
sm10066433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2605388950751337,0.14075594806130765,0.0,0.0,0.0,0.0,0.0,0.11318778962358046,0.0,0.0723239775377389,0.0,0.0,0.22323134964798222,0.0,0.0,0.09492128775057035,0.0,0.06400741047292949,0.0,0.0,0.08393087255400235,0.0,0.0,0.0,0.0,0.0,0.0,0.3894096771667423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1298422172414952,0.0,0.0,0.09359245914420244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7074820373176816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09492128775057035,0.0,0.0,0.11161567482399111,0.33369250468638956,0.0,0.0,0.0,0.0,0.0,0.11693293159319548
sm10175368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43547022471296065,0.294078089157606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3022095678018807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2674583521771602,0.0,0.0,0.3507095929084429,0.0,0.0,0.0,0.318818431031371,0.0,0.0,0.0,0.0,0.0,0.0,0.3966336244619469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42315307545662695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm10219141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5685371488828046,0.09598493127100385,0.0,0.0,0.0,0.0,0.0,0.0,0.3469208663335321,0.0986389862570047,0.0,0.0,0.15222692929582152,0.0,0.0,0.0,0.0,0.34918577749357205,0.0,0.0,0.0,0.2704587830236015,0.0,0.0,0.3121799921728437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16188851605548396,0.0,0.14572164234803456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22014772683403233,0.0,0.19502009806572765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13811406004835214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12800431767630288,0.10000898270089384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1663397985432909,0.0,0.0,0.0,0.12119714139081723,0.0,0.0,0.0,0.0
sm10385393,0.0,0.0,0.0,0.0,0.026269495772766323,0.0,0.0,0.7839630630823509,0.0,0.06011223946535359,0.0,0.10999693761670419,0.07428220666253514,0.024775879116400255,0.0,0.18507169064128662,0.0681088706765095,0.0,0.07168014336558398,0.28637881269952264,0.015267233023146917,0.0,0.06335855545227684,0.023561515483360676,0.0,0.07545728801856695,0.0,0.0,0.04053494086612621,0.02534627921443383,0.0,0.05315217301686836,0.020930655414581723,0.025951983654125255,0.0,0.03221258224240605,0.02348027768276569,0.0,0.0,0.0,0.0,0.0,0.0,0.024962343778746933,0.0,0.025056925179165843,0.05481809641438992,0.0,0.0,0.05927071207684722,0.0,0.054577870117292995,0.060051637790413136,0.0,0.0,0.025056925179165843,0.0,0.0,0.0,0.0,0.0,0.0,0.36928729195140153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02777849200620065,0.0,0.14934594986543173,0.0,0.05410608349126526,0.0,0.0,0.0,0.0,0.0,0.03962473298014578,0.030958559110171053,0.020623761980415527,0.0,0.0,0.0,0.0,0.0,0.0,0.1885603514941683,0.051491779503226476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm10242501,0.0,0.0,0.0,0.0,0.046345502757308504,0.0,0.0,0.0,0.0,0.035350658979628115,0.0,0.38812038264513843,0.13105109604983303,0.0,0.0,0.0362788359510609,0.0,0.0,0.04215348365432432,0.31577428646727146,0.0,0.0,0.0,0.16627198180674768,0.0,0.0,0.0,0.0,0.14302613418457413,0.08943346788086093,0.12285429993339518,0.06251520020073344,0.07385309231815687,0.0,0.0,0.056830490088171384,0.0,0.0,0.0,0.13064475692011665,0.0,0.11821919082366715,0.035350658979628115,0.0,0.0,0.0,0.048355938395234284,0.0,0.0,0.06971155121632024,0.038181042869945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04653633616783238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7114944603990664,0.052696200879933,0.0,0.04772786016378754,0.0,0.0,0.0,0.0,0.0,0.0,0.13654525376255822,0.18192557367627943,0.0,0.0,0.0,0.07110530497226596,0.0,0.0,0.0,0.0,0.04156799545168692,0.0,0.0,0.16547408022337456,0.0,0.0,0.0,0.043548252306705545
sm10393864,0.0,0.0,0.5630736975348036,0.0,0.0,0.0,0.0,0.0,0.0,0.042667155096787236,0.0,0.35133699852853645,0.05272487700992602,0.12309995442269095,0.14469168158624643,0.0,0.0,0.04589416810123946,0.0,0.012704327486550041,0.1408751739443518,0.055040909811574085,0.01499045416948067,0.0,0.30832564158539255,0.035705959825666524,0.1137790802580993,0.01834696993719136,0.06713316272524118,0.01799057290141439,0.0,0.050302612357873096,0.08913840463715436,0.03684099349777357,0.0,0.022864216253279276,0.38332032121716536,0.04428895045804367,0.0,0.15768419223259766,0.0,0.0,0.1137790802580993,0.0,0.0,0.0177851918740152,0.0,0.03201817438944422,0.0,0.0420698461307107,0.030722227438114244,0.0,0.0,0.0,0.0,0.0355703837480304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04196749377255386,0.019202018395372677,0.0,0.0,0.0,0.0,0.18179378158514417,0.23906503007611882,0.18678003126215936,0.014638570429650806,0.0,0.0,0.0,0.04291095502921717,0.0,0.15644623535488655,0.0,0.018274213053898997,0.0,0.04999830276745635,0.0,0.1331480741647589,0.0,0.0,0.0,0.017520465803621963
sm10443985,0.0,0.0,0.0,0.0,0.0,0.08831019824463375,0.0,0.04622487558125122,0.0,0.29772982601856973,0.0,0.04669745803679555,0.03153533456169181,0.0,0.06181550133287785,0.34919669158368577,0.0,0.0,0.0,0.0,0.06481462019612762,0.0,0.0,0.0,0.0,0.053390327906158004,0.0,0.0,0.057361557546745864,0.0,0.8129799605406816,0.07521637792222736,0.0,0.0,0.0,0.10256506272678813,0.0,0.0,0.0,0.05239592599617468,0.21115197952195022,0.0,0.0850656645767342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13169975166927989,0.05599109715839048,0.0,0.0,0.0,0.0,0.0,0.09075326790621195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041820338451235374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm10445286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05676742977617558,0.0,0.0,0.0,0.0,0.0,0.0,0.36992825373295224,0.4618591404549446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06973116582322647,0.0,0.0,0.0,0.0,0.0,0.0,0.16624331003896695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7707474321589354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10340946473828312,0.0,0.0,0.0,0.0,0.0,0.09681056341167475,0.0,0.0,0.0,0.0
sm10446457,0.0,0.0,0.0,0.036357621956611005,0.029174589077573837,0.0,0.0,0.10480167137667488,0.0,0.0,0.0,0.09365698793499837,0.016499386770884087,0.027515796211283847,0.0,0.053287737225852255,0.008404544494043768,0.0,0.0,0.0,0.751698582722248,0.07655178358165768,0.10945706635904039,0.0,0.0,0.03724531787138555,0.007417770786756344,0.00956897294770721,0.04501762246533039,0.0,0.01288950564681846,0.07870689359049168,0.015496891048762182,0.03842928520117469,0.0,0.0,0.008692305564187075,0.0,0.0,0.11879276144455206,0.009206281953224633,0.04134401288111419,0.014835541573512688,0.0,0.0,0.0,0.010146720812222091,0.00834963608749625,0.0,0.0,0.0,0.0,0.022230877860839302,0.02209045624881142,0.0,0.018551948413808368,0.0,0.016024157320034545,0.06704619117759839,0.0,0.0,0.011484287760712334,0.0,0.0,0.0,0.3111729462021297,0.0,0.0,0.0,0.014709029362756282,0.0,0.4216229850256655,0.0,0.011057455525382771,0.010944199886068906,0.04005971453503688,0.0,0.0,0.0,0.01455479819308143,0.2479793777566788,0.11735135047931973,0.034382206963004376,0.053443843555518,0.0,0.0,0.0,0.0,0.0,0.007417770786756344,0.0,0.019062052311856207,0.008722379475393517,0.01738461112837415,0.0,0.006944418201390124,0.0,0.0,0.0,0.0
sm10446708,0.0,0.0,0.0,0.0,0.21484144454759546,0.0,0.0,0.1780981578209849,0.0,0.0,0.0,0.3598379074772154,0.12150135443487814,0.0,0.0,0.0,0.1856729986904474,0.0,0.06513623963640028,0.2439697483014016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11050313927682534,0.0,0.0,0.3380982181934505,0.05705949191023944,0.0,0.0,0.08781538558931085,0.06401006982115656,0.08505105136199845,0.0,0.0,0.0,0.0,0.05462440574269142,0.0,0.0,0.0,0.0,0.06148665448944873,0.0,0.0,0.0,0.07439292933622672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6058201651161748,0.08457020476111156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05370935846380858,0.2700545069112936,0.0843967672349536,0.16866859014750166,0.0,0.0,0.0,0.05493652935156301,0.0,0.05462440574269142,0.0,0.0,0.12846306773357832,0.0,0.0,0.1022772820526965,0.0,0.0,0.0,0.0
sm10453745,0.0,0.0,0.0,0.0,0.28281232535870116,0.0,0.0,0.23444430966993987,0.0,0.07190630858938084,0.0,0.039473527240882406,0.0,0.4445538941392841,0.0,0.0,0.0,0.0,0.0,0.12846246119707289,0.2739401440120503,0.18551921903269056,0.3789477717557546,0.0,0.0,0.0,0.0,0.0,0.14546378537029422,0.0,0.0,0.0,0.0,0.0,0.0,0.057799074692225005,0.0,0.0,0.0,0.2657427747555211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07766355508260248,0.0979291373697817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111326268145869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.299057887794563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07070176144393155,0.0,0.2777448974607237,0.0,0.0,0.0,0.0,0.0,0.0,0.07190630858938084,0.2900006257002154,0.0,0.08455291060100126,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm10533832,0.08478719419924373,0.0,0.0,0.029491832273035975,0.028398295864477584,0.0,0.0,0.202064314416076,0.0,0.03249177632071602,0.34949649640850944,0.05747353163515785,0.017398725697358144,0.004463940175683938,0.0,0.012967457087952008,0.014316595716170789,0.0,0.006457407026106464,0.02257398509018735,0.006876851326179707,0.0,0.07039552188127679,0.016980579388854288,0.0,0.0067976764406972754,0.01624588816035801,0.016300123963694468,0.07546738040705116,0.0114167769343166,0.006273267361742822,0.0351141166218166,0.056567030277464715,0.002337921127401239,0.08119271831701003,0.023215327998466873,0.00846101600608241,0.0,0.0,0.002223689606344311,0.006720987175457126,0.0,0.012635690791389565,0.0022487680204942096,0.004832721568773163,0.011286442598150297,0.004938365694090143,0.010159330579728088,0.0,0.03737640108484929,0.00584887684525126,0.014750173705758013,0.010819673331825375,0.0,0.0,0.009029154078520238,0.00613924876839072,0.0,0.0870162532462812,0.7310904898327106,0.004406837859959684,0.0027946769083390718,0.0,0.0,0.004313924129868809,0.0,0.0,0.0,0.007703159921233486,0.289932282298694,0.0,0.0,0.0,0.0,0.013316238385490764,0.3801893942783232,0.0,0.0,0.0,0.0,0.0,0.12493775263116128,0.07111811161512617,0.029726731954283415,0.0,0.0,0.0,0.007261652041013073,0.0,0.04332236842762137,0.029120101321867514,0.006958064600715602,0.02334829665967465,0.027498302019767832,0.0,0.006759637373653113,0.0,0.0,0.0,0.011118448031721557
sm10543519,0.0,0.0,0.0,0.0,0.07062523845040937,0.0,0.0,0.0,0.0,0.4309628458043436,0.0,0.35487060803267784,0.19970686165978424,0.0,0.07829300018342955,0.1105695822597549,0.0,0.08691703802608806,0.0,0.04812038483009453,0.12313734325904452,0.06949311207370111,0.05677958350624918,0.06334486446407067,0.0,0.0,0.3232221343532577,0.20847933622110332,0.3269331724910309,0.0,0.0,0.04763300275403341,0.05627182730742304,0.06977161075675689,0.0,0.34641263336799516,0.06312645756780448,0.0,0.1105001750875172,0.0,0.26743651050276,0.06005083589273247,0.05387035572554295,0.0,0.0,0.06736525630032297,0.0,0.0,0.0,0.0,0.05818353662265393,0.0,0.0,0.0,0.0,0.06736525630032297,0.0,0.0,0.0,0.0,0.0,0.0,0.28366418685086164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05326532034462985,0.0,0.05544674782533711,0.0,0.0,0.0,0.054178170696006084,0.0,0.05387035572554295,0.0,0.0,0.0,0.06312645756780448,0.0,0.0,0.0,0.0,0.0,0.0
sm10565041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34135585806601326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2777267243157726,0.0,0.0,0.0,0.36559478424683195,0.0,0.0,0.0,0.0,0.41930984082567613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34658330359989875,0.0,0.3873308868663884,0.0,0.0,0.0,0.0,0.0,0.30656012215051726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3643342491932958,0.0,0.0,0.0,0.0,0.0,0.0
sm10628168,0.0,0.0,0.3793780723112192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06838513520106916,0.0,0.0,0.1810488876220982,0.0,0.0,0.0,0.0,0.5563806550409724,0.0,0.0,0.0,0.0,0.22504985356738152,0.0,0.0,0.0,0.0,0.0,0.0,0.22029816567288246,0.39037787725350176,0.0,0.0,0.20026573826069585,0.0,0.0,0.0,0.0,0.15460859407169586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12282874252865603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12317355286725865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3737180063504772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15346027958996364
sm10626762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38134918424327496,0.0,0.0,0.0,0.0,0.7870904661826178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3071227596561442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37514931457036216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm10632158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
sm10659443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.433992461941199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42364869955379975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7950926501638607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm10820620,0.0,0.0,0.6168380811851608,0.05091071186609583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3250131300901308,0.11551849112439189,0.0,0.04528782422207981,0.03197894954821507,0.0,0.0,0.0,0.027834768428575195,0.07122759817128307,0.0,0.0,0.0,0.5629428793198713,0.03911529848075922,0.06232156630001383,0.040197614561527054,0.10506184044729487,0.03941676024476097,0.0,0.16531708205130746,0.06509978204394246,0.0,0.0,0.02504737717855062,0.0,0.0,0.0,0.0,0.0,0.03473582177113475,0.031160783150006914,0.0,0.0,0.0,0.0,0.03507538949147218,0.0,0.030724554975823645,0.0,0.0,0.0,0.0,0.0,0.038966777091907615,0.0,0.26925894895684055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061277579113642025,0.06162161264094506,0.04814458531151831,0.0962178954689481,0.0,0.0,0.0,0.0,0.0,0.12464313260002766,0.0,0.08007641319199883,0.0,0.0,0.0,0.029172310104651215,0.0,0.0,0.0,0.0
