動画ID,gumi,wktk,wr,www,yyy,いい,いいね,ええ,かっこいい,かわいい,きた,これ,さん,すごい,ない,ダイヤ,ハート,ミク,ミリオン,リン,レン,中毒,初見,可愛い,大好き,好き,最高,神曲,脚気,良い
sm10445286,0.0,0.0,0.0,0.0,0.0,0.051150504178472805,0.0,0.0,0.5161534443364136,0.0,0.0,0.061759724056786425,0.0,0.21185385123579004,0.0,0.0,0.0,0.0,0.0,0.1247985350708377,0.8030648611049875,0.0,0.0,0.0,0.08711930312887496,0.0,0.09225174741216736,0.0,0.0,0.07539845255228551
sm10446457,0.0,0.09951006419691648,0.0,0.006818728143306945,0.0,0.11100258683578089,0.020387904135583626,0.058495908805909214,0.0,0.716421304894303,0.10848670231784112,0.049142806879035945,0.09099954541204876,0.0,0.012733175038852833,0.0,0.31920128246937307,0.0,0.026120624916220265,0.433323907904206,0.019363831503234744,0.03683030045497926,0.2549656953179657,0.25092585670816747,0.1197374266087266,0.04467425117058383,0.006673236668493624,0.03942242798892877,0.0,0.005454115856164544
sm10446708,0.0,0.13151432641645291,0.0,0.0,0.0,0.3390470608452546,0.08757134143655931,0.03722298003261972,0.17819178000834265,0.0,0.0,0.07675676878596624,0.39086667314379575,0.08776602834111472,0.0,0.0,0.0,0.0,0.0,0.6204128951387045,0.0,0.0,0.1327447098687045,0.0388393405676267,0.21654877217097165,0.1705666731134087,0.03821771202489154,0.0,0.4126783243606528,0.09370737447036062
sm10453745,0.0,0.25531768089283546,0.0,0.07581224510000605,0.0,0.04113844079162662,0.0,0.0,0.1383743148463701,0.2950126986865852,0.40206033996161983,0.14901312072422843,0.0,0.05679538097436491,0.0,0.0,0.0,0.0,0.0,0.4014832094698372,0.0,0.0,0.6013147180382251,0.0754014458450125,0.0,0.22075509998822335,0.07419463619748137,0.0,0.21849829583002153,0.06064016036439928
sm10533832,0.0,0.19271669213886852,0.0,0.03106442764792385,0.3300385122541513,0.07541142549694542,0.018332016103353957,0.014025936621752775,0.025365580546873486,0.00636225552764851,0.07803764273815089,0.08462540184881877,0.03954791731994001,0.02572188007944633,0.024424915825305413,0.0,0.0,0.013151395619541754,0.6325739687525916,0.0,0.0,0.4018121251066151,0.48907798938440045,0.0,0.1314625194622539,0.09164565443160488,0.041602195924591176,0.037810266580042974,0.006282857185991574,0.011769912870672349
sm10543519,0.0,0.0,0.0,0.43408570756732573,0.0,0.588876149086909,0.20279849130471206,0.10344156983753922,0.049518973064637616,0.12668876500272225,0.05755292134099632,0.49771122179037464,0.09051725177954315,0.32519895835153223,0.0506627590599911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10029711448916301,0.1184999455534971,0.053102950435314066,0.0,0.0,0.0
sm10565041,0.0,0.0,0.0,0.0,0.0,0.5644858021243335,0.0,0.0,0.3164531543020018,0.0,0.0,0.45437789171515536,0.0,0.5195495270658073,0.3237625685259923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm10626762,0.0,0.0,0.0,0.0,0.0,0.8252032203702995,0.0,0.0,0.0,0.0,0.0,0.0,0.31710881729276996,0.0,0.35497338442025395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30409791094135846
sm10628168,0.29918334655981,0.0,0.0,0.0,0.0,0.26917596884588774,0.07415953994682681,0.0,0.6337850361313944,0.0,0.0,0.0,0.3310043238505117,0.14864881998986898,0.09263202305288978,0.0,0.0,0.0,0.0,0.2626974425982536,0.1408690982984802,0.0,0.0,0.0,0.18338370814935454,0.21666584868146851,0.2912810407586993,0.0,0.19062297724287314,0.0
sm10632158,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm10659443,0.0,0.0,0.0,0.0,0.0,0.7357864294727254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6772136518143872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm10713103,0.0,0.0,0.0,0.04243800258363668,0.0,0.299368951623648,0.03172226220919624,0.04045149178140187,0.0,0.8036887485535529,0.015004293588334588,0.08341421882373545,0.20058500603178278,0.07418316856089584,0.3301999677945475,0.0,0.02365031342362578,0.0,0.0,0.018728444921498943,0.020085914217741578,0.0,0.0,0.26731762675818804,0.026147888183501146,0.12357377744575526,0.05537666830272071,0.0,0.0,0.07920501915292046
sm10820620,0.6957031949296777,0.0,0.0,0.0,0.0,0.5970369359954798,0.15918110046648434,0.033830673523066124,0.03239046378701233,0.11048984799383565,0.0,0.11626926803495644,0.17762257076927682,0.026589164799293578,0.09941584979200423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10589918239564022,0.09840682834524482,0.129185103462039,0.13893900350585858,0.0,0.0,0.08516737750798929
sm10868543,0.0,0.0,0.0,0.10201459184876836,0.0,0.774994822744413,0.4575333571008204,0.0,0.0,0.23818526946681817,0.0,0.2673536914912302,0.1701798577485781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10146181151262791,0.0,0.0742632057463988,0.0,0.0,0.0,0.08159870745230786
sm10907267,0.0,0.0,0.0,0.0,0.0,0.30725219379548696,0.42324880332412135,0.0,0.5167406807764621,0.0,0.0,0.0,0.0,0.42418976183890716,0.5286763231640789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm10975244,0.0,0.0,0.0,0.0,0.0,0.03791109505367255,0.0,0.0,0.0,0.0815606103201465,0.0,0.04577430480520678,0.05827385166698302,0.02616986746817777,0.0,0.0,0.992841691804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
