動画ID,いい,うい,うまい,ええ,おおい,かっこいい,かっこよい,かわいい,かわゆい,くい,こい,こわい,すい,すごい,っぽい,ない,ほしい,ぽい,やばい,よい,イイ,凄い,可愛い,多い,怖い,早い,欲しい,良い,重い,高い
sm6059337,0.32806024796486694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6339173261891863,0.0,0.7003751118239303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm6119553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm6137627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm6183732,0.4789452595558791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8778447689363716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm6165498,0.41681202014569,0.11156024791897094,0.46598639819156895,0.5598939875482344,0.2100511375500988,0.0412352824765604,0.0,0.10549586730473651,0.0,0.0,0.057818114287715015,0.0,0.0,0.1353993235199451,0.09475460429399926,0.16875092931783847,0.05234418104423005,0.0,0.17830615217659704,0.1348169241674142,0.1617240443937554,0.0,0.08987794944494279,0.19163265397754398,0.1501716747697193,0.0,0.0,0.14456521904812283,0.0,0.0
sm6235882,0.0,0.0,0.8084885598160343,0.0,0.0,0.0,0.0,0.48809551611954066,0.0,0.0,0.0,0.0,0.0,0.0,0.3287993549120711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm6440455,0.35268317319605275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4869113850565487,0.0,0.6068475571934806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5198729890800077,0.0,0.0
sm6448701,0.0482386564845865,0.0,0.0,0.084735684427983,0.0,0.0,0.0,0.9686036874203291,0.1186182233987089,0.13888422850811818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08770214733478073,0.0,0.10606136913660845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm6601567,0.4954709485132717,0.0,0.0,0.0,0.0,0.0,0.0,0.17765649211412762,0.0,0.0,0.0,0.0,0.0,0.1710107428784039,0.0,0.21313416517781641,0.0,0.0,0.0,0.22703355531467173,0.5446910320100107,0.0,0.0,0.0,0.0,0.0,0.0,0.5477620905577923,0.0,0.0
sm6627628,0.6166938315894241,0.0,0.0,0.0,0.11006825758865513,0.2592908991386058,0.0,0.5159519726309046,0.0,0.0,0.0,0.0,0.0,0.07095018761785306,0.0,0.17685332222541011,0.0,0.0,0.0934336643748702,0.37677336695923774,0.0,0.0,0.18838668347961887,0.0,0.0,0.0,0.0,0.22725954194969297,0.0,0.0
sm6677536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8784419557581344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3711794808730983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3009410629053488,0.0,0.0
sm6723010,0.4722475311988124,0.0,0.1402399179364214,0.10369333614303407,0.5057238478513305,0.1323719926141567,0.0,0.2539942252540284,0.048385436803096225,0.056652121983302876,0.0,0.0,0.0,0.29882458804309925,0.03802221976681139,0.16928689028314714,0.0,0.0,0.3219704297702498,0.2163921745934027,0.12979015011107695,0.21777126802949176,0.18032681216116891,0.10252868713973315,0.0,0.0,0.04936290711364841,0.14502436504906221,0.0,0.05060853935768249
sm6727398,0.6641910824960022,0.0,0.0,0.29167834506463086,0.0,0.2792612705990065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45848827573716006,0.0,0.0,0.35449502535081057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24476288466528062,0.0,0.0
sm6753213,0.36333285388290454,0.0,0.04795391893342871,0.6736850410472195,0.0,0.5431625371389752,0.0569306549882859,0.08685129502794345,0.0,0.0,0.14279928390340554,0.0,0.0,0.02786745797265638,0.19502091179131623,0.03473177936460548,0.043093251205153116,0.04944071134545255,0.03669840493195254,0.07399357437576934,0.08876140871111733,0.0,0.0,0.0,0.0,0.0,0.15191326355506593,0.05950790685505871,0.0,0.0
sm6865106,0.7738145394670568,0.0,0.0,0.0,0.06629344834124047,0.05205644874061821,0.0,0.39954183981771746,0.07611199200044155,0.0,0.0,0.0,0.0,0.04273287049953502,0.0,0.2130353807315182,0.0,0.07581400203072503,0.11254906615704773,0.056732082178072796,0.13610964399875317,0.13702474219785107,0.0,0.0,0.0,0.08958820761001059,0.23294876142022092,0.22812842131409677,0.09055675620885682,0.0
sm6980351,0.5451273078471435,0.0,0.0,0.0,0.38917991304752636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33036323254081995,0.0,0.39952016935142387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5316192080674239,0.0
sm6991834,0.12863131567582364,0.0,0.0,0.037658810612969634,0.0,0.0,0.0,0.9224431175051913,0.26358559799062165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04713651681261194,0.0,0.23576457921753496,0.0,0.0,0.06205109248922459,0.0,0.0,0.0,0.0
sm7030348,0.3117117719032851,0.0,0.0,0.0497773367618257,0.06069239166984092,0.0,0.0,0.9347839208540342,0.0,0.0,0.0,0.0,0.0,0.039122419762873346,0.10951397118638434,0.0,0.0,0.0,0.0,0.05193885426013075,0.0,0.06272384021361455,0.05193885426013075,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm7000665,0.6026709011235154,0.0,0.0,0.0,0.0,0.14479709317413114,0.0,0.12348239994308143,0.0,0.0,0.0,0.0,0.0,0.0,0.16636470569148135,0.0,0.3676116570363403,0.0,0.0,0.4734076634788505,0.1892972079423414,0.0,0.31560510898590033,0.0,0.0,0.2491931808342571,0.0,0.126909664703695,0.0,0.0
sm7078981,0.3057889480145429,0.0,0.0,0.14323912363413088,0.0,0.0,0.0,0.8186748255558884,0.1503862022361055,0.0,0.0,0.0,0.0533433123830259,0.028144641145095316,0.07878427352134523,0.21046343032218867,0.13056563237319954,0.0,0.0,0.03736477507012524,0.04482213623787885,0.04512348634758436,0.29891820056100193,0.0,0.0,0.0,0.15342426611472032,0.06009980118655713,0.0,0.0
sm7093221,0.7739966508309197,0.4402174479710535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35465896026209764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28522763700276293,0.0,0.0
sm7224643,0.4784702520628733,0.0,0.0,0.0,0.0,0.3218789629822148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1321143909583589,0.18491151227883307,0.16465685108980033,0.0,0.0,0.0,0.0,0.21040059455694643,0.0,0.3507896566338651,0.0,0.0,0.0,0.0,0.4231737361411058,0.0,0.49224383027843926
sm7215797,0.38674260704411245,0.0,0.06562750965634197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06514282594435011,0.3635906768948792,0.0,0.1906905533348707,0.0,0.0950646052013756,0.6487296773110387,0.0,0.20089494061059093,0.050632087271056475,0.0,0.1222914520126166,0.0,0.0,0.42299058832215986,0.0,0.0,0.08143976172584798,0.0,0.0
sm7354057,0.7150855454317703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32908033784243845,0.46059132915243217,0.4101395146406286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm7232278,0.5172293410967193,0.0,0.20479711890521546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.567310290141968,0.0,0.11901373716577995,0.0,0.4449877198689821,0.0,0.0,0.15672812078016862,0.0,0.0,0.0,0.0,0.0,0.26399677289607193,0.24950880362149191,0.0,0.0,0.0,0.0
sm7382586,0.11799111760062224,0.0,0.0,0.41452473327096057,0.0,0.0,0.0,0.5076839669357259,0.0,0.0,0.0,0.0,0.0,0.16289753201055776,0.0,0.40604501109364344,0.0,0.289002673545717,0.0,0.0,0.0,0.0,0.4325249422562786,0.3074016971827951,0.0,0.0,0.0,0.0,0.0,0.0
sm7400854,0.7671307524927163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6414907704557866,0.0,0.0,0.0
sm7400945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21996124185147584,0.0,0.0,0.0,0.5046404357161755,0.0,0.4234659248963732,0.5926964050102888,0.0,0.0,0.0,0.0,0.0,0.0,0.3394653138801633,0.0,0.0,0.0,0.0,0.0,0.2260662852685608,0.0,0.0
sm7402532,0.5353435662601855,0.0,0.0,0.0,0.0,0.5001931537834143,0.16776605553418805,0.08531255664089461,0.0,0.0,0.0,0.0,0.0,0.32848478576607265,0.22987888774258441,0.0,0.0,0.43708296313845135,0.21628933097983463,0.0,0.0,0.13166253097250455,0.10902395300434034,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm7476730,0.7036472182969529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4857246782535066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5186059478240563,0.0,0.0
sm7504739,0.45520049141366903,0.0,0.0,0.0,0.0,0.7655620255048425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20948197381056852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3358563691245885,0.0,0.0,0.0,0.0,0.0,0.22366291531801477,0.0,0.0
sm7527985,0.6629140779462187,0.0,0.0,0.0,0.0,0.0,0.0,0.23769504552059922,0.0,0.0,0.0,0.0,0.0,0.22880338246733428,0.0,0.0,0.11793781892997561,0.0,0.0,0.30375895990649804,0.0,0.0,0.30375895990649804,0.14392390771368305,0.0,0.0,0.4157569565806301,0.24429229220239912,0.0,0.0
sm7597329,0.26011631493000703,0.0,0.109051555779327,0.1343877905418377,0.0,0.0,0.0,0.8119761522714509,0.0,0.0,0.0,0.15104233418985735,0.0,0.08449749857432977,0.05913269603643164,0.394916063059681,0.0,0.0,0.05563699820522687,0.02804468186271635,0.033641914044430746,0.03386809680453367,0.14022340931358176,0.0,0.14057453033976813,0.044286630855315465,0.0,0.06766318549193322,0.0,0.039353559484943665
sm7550182,0.1870003153831429,0.0,0.0,0.10949447923439003,0.019072023683549356,0.05990467221750595,0.0,0.26820397970772103,0.0,0.12818900474393008,0.020998856904937444,0.2637086139902252,0.023300889397212022,0.09835087341216792,0.0,0.18386503923425757,0.019010788938640173,0.021811000610978182,0.0,0.016321305377686536,0.0,0.03942077526240144,0.16321305377686535,0.0,0.8453789958725729,0.0,0.0,0.05250438181218034,0.0,0.0
sm7598217,0.2690617139574222,0.0,0.04917003209923224,0.07271260197030273,0.04432842338703899,0.0,0.0,0.8311692395689589,0.2544689324998963,0.0,0.0,0.0,0.0,0.08572253322664242,0.0,0.03561257857969604,0.0,0.0,0.0,0.03793502708552636,0.0,0.0,0.37935027085526357,0.0,0.0,0.0,0.0,0.0915255443757373,0.0,0.0
sm7612037,0.6931000409630206,0.0,0.274433177362555,0.0,0.0,0.0,0.0,0.0,0.28405398452889974,0.0,0.272406385674217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4200390747456811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.289792371010786,0.1702774697006507,0.0,0.0
sm7681611,0.5475009771197776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25195839528661346,0.35264900035364355,0.0,0.0,0.0,0.0,0.0,0.40125981573518743,0.0,0.0,0.0,0.0,0.5282233737672235,0.0,0.26901479016811536,0.0,0.0
sm7686320,0.5785531229767309,0.0,0.0,0.0,0.0,0.4865090317814606,0.0,0.06914883616495651,0.0,0.0,0.22738646059181322,0.15864294326503395,0.0,0.13312425232565864,0.0,0.0,0.0,0.0,0.0,0.0,0.2120088631986792,0.10671712514259683,0.0,0.0,0.14764838851846993,0.0,0.0,0.0710680681327093,0.0,0.4960064637348242
sm7778065,0.9591854831810203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2827776668246498,0.0,0.0
sm7792239,0.4873577159414749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3643587941366816,0.3844810924152387,0.0,0.11979665031460042,0.4459109702974701,0.17053061250274223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2015133287722555,0.17465944681584544,0.4105086487871773,0.0,0.0
sm7807845,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm7811586,0.3909660651810596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5564484030381948,0.0,0.0,0.2388634249274349,0.0,0.5769257528472644,0.0,0.0,0.0,0.0,0.0,0.384202616553603,0.0,0.0
sm7878515,0.3269125739919363,0.0,0.0,0.09570872105504429,0.0,0.733074347176926,0.0,0.0,0.0,0.15686935173723382,0.0,0.0,0.0,0.37611059607298525,0.0,0.0,0.0,0.0,0.09905933269857377,0.0,0.0,0.3618043220289286,0.0,0.1419506288821797,0.0,0.0,0.0,0.0,0.0,0.14013471134846076
sm7879207,0.12196374391099267,0.03963883382393237,0.04139278494510082,0.0,0.0,0.02930288414128446,0.04914130922198976,0.9495966695781699,0.08568778459953094,0.05016380078748169,0.0,0.0,0.04559131948281373,0.0,0.0,0.0,0.0,0.0,0.06335453772966233,0.0,0.0,0.0,0.22354378179134846,0.09078616045830512,0.0,0.0,0.0,0.02568296862665211,0.0,0.04481238473701742
sm7891168,0.18747277016826308,0.0,0.0,0.16465667422654687,0.0,0.945882328979684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2074819505452447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm7882150,0.5221361927861315,0.02375756660289162,0.12404399301710396,0.16509253696583356,0.0,0.6498201565469215,0.11781153118483889,0.08986445048571429,0.051357041902895015,0.030065713929839165,0.04925115268806798,0.0,0.0,0.1297542205160382,0.06053604750180514,0.2515571686284013,0.20064733658566522,0.025577985654977504,0.1329005741535437,0.05742049009124999,0.13776124838891757,0.023114575120920494,0.17226147027374994,0.05441275753190204,0.03198015092078951,0.09067530381163615,0.05239454382526377,0.09235864613241014,0.12220747351301824,0.026858338460535425
sm7897854,0.39603146446750415,0.11262320089948835,0.23521317278748002,0.08695826035130415,0.0,0.7493071466262992,0.0,0.07100069232639677,0.0,0.0,0.0,0.0,0.0,0.06834470834771454,0.1913148641137053,0.1703587986676248,0.10568583931339634,0.24250586477776262,0.09000253214202819,0.0,0.2176866148626094,0.0,0.0,0.0,0.0,0.0,0.0,0.07297132272313016,0.0,0.0
sm7992704,0.489799637682115,0.14378213188096436,0.11260818539085478,0.22203318602405747,0.10152003376320619,0.531452460333356,0.044562626607177226,0.11330514967365099,0.0388519639622914,0.045489848746013035,0.0,0.0,0.12403020872704107,0.21813329293018213,0.09159189271090451,0.16311837433237766,0.03373136077811964,0.03869985264237635,0.14362888644071362,0.115837347275076,0.06947823653766928,0.03497267779946093,0.028959336818769,0.0,0.0,0.09146200807594733,0.19818420737401313,0.34934983190106095,0.23112703637740178,0.0406370444749827
sm8061167,0.22180026127619254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9186466548308577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3269449000456918,0.0,0.0
sm8091446,0.5415428061827594,0.0,0.0,0.11890878517628559,0.0,0.5692335237700936,0.19092237116481234,0.0,0.0,0.0,0.15963033090628817,0.0,0.1771300553037821,0.18691234645271745,0.0,0.0,0.0,0.0,0.36921478361788546,0.12407224783983752,0.29766983398561786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm8098660,0.0,0.0,0.0,0.0,0.0,0.4003924408172132,0.0,0.0,0.0,0.0,0.5614108722612983,0.0,0.0,0.0,0.0,0.40964067918141234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5972421952633904,0.0,0.0,0.0
sm8119054,0.19078675278472085,0.434046619335676,0.0,0.3351346669899753,0.0,0.6417352162681633,0.0,0.13681732639737554,0.0,0.0,0.0,0.0,0.0,0.13169928296693892,0.3686610278077937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28122940640529365,0.0,0.0
sm8121199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
sm8163888,0.6138605610694268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7894144738751177
sm8194738,0.31043047094901083,0.0,0.0,0.0,0.0,0.6961145974164489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5998509582688647,0.0,0.0,0.0,0.0,0.18965964592957094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15253011682912063,0.0,0.0
sm8251494,0.5492614916415883,0.0,0.0,0.24120721748882165,0.0,0.0,0.0,0.19694367581231462,0.3376567003927021,0.0,0.0,0.0,0.0,0.5687293029105556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4048197293602155,0.0,0.0
sm8265929,0.8862200978684784,0.0,0.0,0.0,0.0,0.0,0.0,0.15888192264428544,0.0,0.0,0.0,0.0,0.0,0.1529384898802001,0.0,0.0,0.0,0.0,0.0,0.0,0.2435643003613279,0.0,0.0,0.0,0.0,0.0,0.0,0.326583408478601,0.0,0.0
sm8326494,0.8627406760579813,0.0,0.0,0.11657570759346489,0.0,0.11161294890203663,0.0,0.0,0.0,0.19107094397363017,0.15649826672765263,0.21837136287651968,0.0,0.18324498911814582,0.0,0.0,0.0,0.0,0.24131367916683832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17068771741769886
sm8412978,0.5297381644780533,0.09270562192069447,0.0,0.0,0.2618260765592094,0.3426617077654401,0.0,0.0,0.10020147663261858,0.0,0.09609272735244478,0.13408391206653164,0.0,0.05625784600117985,0.0,0.5609223767042225,0.08699514295019029,0.0,0.14817090350878,0.29875126151752696,0.0,0.0,0.07468781537938174,0.0,0.0,0.0,0.20445144285025232,0.060066236809064255,0.0,0.0
sm8414715,0.9153530609607256,0.05628271975931446,0.0,0.0,0.21194376187554237,0.2080341242617263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13661931240613398,0.0,0.12770356970009045,0.052815817958436734,0.0,0.13493455843168486,0.09068777697277475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03646694885681489,0.07237871936966267,0.0
sm8432098,0.9030764735846751,0.0,0.0,0.0,0.0,0.0,0.0,0.16190394097702837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1942358586984242,0.2409970005875884,0.0,0.0,0.0,0.0,0.24986571124795465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm8468717,0.622202421173288,0.0,0.0,0.0,0.0,0.0,0.0,0.5949265030223526,0.10199917268637458,0.0,0.0,0.0,0.10854001864234561,0.11453431510349296,0.0,0.21411966777274355,0.0,0.0,0.0,0.0,0.18240320240770014,0.0,0.3801388779119899,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm8529991,0.05909848457648469,0.0,0.1404003803875288,0.1038119820116701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.972310803973708,0.0,0.0,0.11419717432076724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08711418111744404,0.0,0.0
sm8614063,0.3394470740624434,0.0,0.0,0.2981351704617643,0.0,0.8563296650797498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2501811518651724,0.0,0.0
sm8619149,0.06324645831238244,0.0,0.0,0.0,0.0,0.0,0.0,0.907108193215837,0.1555222111891207,0.0,0.0,0.0,0.0,0.08731752166606645,0.0,0.0,0.0,0.23236997728649203,0.0,0.05796129252303371,0.0,0.0,0.28980646261516857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm8661117,0.7979882128753171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45768859461424133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3920917781235648,0.0,0.0
sm8670561,0.07174341716837408,0.0,0.0,0.0,0.0,0.0,0.0,0.9775265065631827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06172298646799731,0.0,0.0878627128575332,0.06521794139117301,0.0,0.07887040815334434,0.0,0.13149641260731418,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm8696152,0.6079067458011005,0.0,0.0,0.35594823686893345,0.0,0.5111926814800148,0.0,0.0,0.0,0.0,0.2389231996301209,0.0,0.0,0.27975695853862176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22426310632599952,0.1857024180235387,0.0,0.0,0.0,0.0,0.14934759251369142,0.0,0.0
sm8700898,0.10680686653372067,0.0,0.0,0.0,0.0,0.0,0.0,0.30637410001970056,0.26263668348767366,0.0,0.0,0.0,0.27947864449418164,0.0,0.0,0.5513346621568045,0.0,0.0,0.0,0.0,0.4696682421649548,0.0,0.0,0.0,0.0,0.0,0.0,0.47231630975732847,0.0,0.0
sm8707393,0.16456605246227862,0.0,0.0,0.0,0.0,0.0,0.0,0.944111139165522,0.13488858795954461,0.0,0.0,0.0,0.0,0.15146566026302186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20108553871407522,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm8738313,0.5633205341288368,0.06407870826253988,0.53531265878357,0.0,0.0,0.0,0.0,0.16158775860337676,0.13851978025906486,0.0,0.0,0.0,0.0,0.038885776576444916,0.3265546334836575,0.0,0.0,0.0,0.0,0.25812343595278203,0.0,0.0,0.15487406157166925,0.22014244602113575,0.0,0.0,0.0,0.12455448068325184,0.0,0.2897683358563716
sm8712532,0.828328899405889,0.0,0.14056160830034065,0.10393119386236742,0.0,0.09950672630991918,0.0,0.2545768517697713,0.0,0.0,0.0,0.0,0.0,0.3267382352893058,0.11432831194314355,0.10180512615452407,0.0,0.0,0.0,0.2168885473695604,0.0,0.0,0.0,0.15414580998061758,0.0,0.0,0.0,0.08721421815124061,0.0,0.0
sm8754973,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm8755465,0.435341712963962,0.0,0.0,0.0,0.0,0.0,0.0,0.46828950412656495,0.0,0.0,0.0,0.0,0.0,0.6010290610443719,0.21030485739489047,0.1872686841439892,0.0,0.2665770981558481,0.0,0.19948127567834614,0.0,0.0,0.19948127567834614,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm8796407,0.3234846187050573,0.0,0.2561676713098909,0.0,0.0,0.18134686040313946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29773340627663347,0.41671716465689995,0.18553559830284677,0.23020220361387103,0.0,0.1960412233514515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3178885534829496,0.0,0.5546611207315415
sm8906830,0.26174196865272875,0.5954722483283426,0.0,0.3065160664857152,0.0,0.0,0.0,0.3754017072397066,0.21454002227713836,0.0,0.0,0.0,0.0,0.0,0.16858973308423195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2572140095373711,0.0,0.4487944257027292
sm8933166,0.267094139623278,0.0,0.043761106707783756,0.1375170112911012,0.01972604839989844,0.03872434052979648,0.0,0.8586231560334538,0.05661905043335158,0.0,0.0,0.04545863415225185,0.02409993190216852,0.2543088926077266,0.044492353914790186,0.039618792810126785,0.0,0.0,0.02511728212133329,0.02532150220436261,0.020250156632311576,0.06115891006299338,0.2954175257175638,0.011997570532748409,0.0,0.0,0.0,0.040728660760597474,0.0,0.011844090418824216
sm8937853,0.0,0.0,0.0,0.0,0.0,0.5043932169709331,0.0,0.0,0.0,0.8634740775922073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm8976018,0.5680985962550258,0.0,0.0,0.0,0.0,0.0,0.0,0.40739584869091283,0.0,0.0,0.0,0.0,0.0,0.5882340625536077,0.0,0.0,0.0,0.0,0.0,0.0,0.31226675510047563,0.0,0.2603128285605184,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm9022413,0.05240244010964423,0.0,0.12449257501868714,0.0,0.11223420726742307,0.0,0.0,0.07515785711380159,0.0,0.0,0.0,0.0,0.0,0.21703908748671158,0.0,0.180333484488855,0.0,0.0,0.09527227452254025,0.0,0.0,0.11599082338753372,0.09604690100160744,0.0,0.0,0.0,0.0,0.07724386998112596,0.9198706056285524,0.0
sm9024627,0.5024765170554991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8645908568842113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm9093103,0.2962108328151736,0.0,0.0,0.0,0.0,0.07116731117823691,0.0,0.06069120718615911,0.0,0.0,0.09978735403574973,0.0,0.1107266986080912,0.5257879108849162,0.40883862097919144,0.0,0.09033998064308696,0.10364669132679713,0.23080179135717968,0.07755945408941983,0.0930389761802956,0.5619869989039333,0.0,0.0,0.0,0.0,0.0,0.1871270907758905,0.0,0.0
sm9093561,0.17817712391470697,0.0,0.0,0.0,0.0,0.9738968607925619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07664552820563243,0.0,0.0,0.0,0.0,0.09793861960715712,0.0,0.0,0.0,0.0,0.0,0.0,0.06566054254573545,0.0,0.0
