動画ID,あおい,あぶない,あらい,あわい,いい,うい,うまい,うるさい,うれしい,ええ,おいしい,おおい,おかしい,おもい,おもしろい,おもたい,おもろい,かっこいい,かっこいー,かっこよい,からい,かるい,かわいい,かわゆい,くい,くさい,こい,こわい,すい,すごい,すっごい,すばらしい,せつない,っぽい,つらい,でかい,とおい,ない,なつかしい,なるい,はやい,ひどい,ほしい,ぽい,まるい,やすい,やばい,ゆるい,よい,わるい,わろい,イイ,カッコイイ,上手い,丸い,低い,優しい,凄い,切ない,危ない,可愛い,多い,大きい,大人っぽい,嬉しい,弱い,強い,怖い,恋しい,悪い,悲しい,憎い,懐かしい,新しい,早い,明るい,格好いい,楽しい,欲しい,汚い,深い,激しい,無い,熱い,珍しい,痛い,眩しい,短い,素晴らしい,美しい,美味しい,良い,赤い,軽い,近い,酷い,重い,長い,面白い,高い
sm12929188,0.0,0.0,0.0,0.0,0.1443673974602028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47905473094218615,0.0,0.0,0.0,0.23491428928025945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333546039978588,0.0,0.0,0.0
sm12967128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4194260578646559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37647522032765957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23148529160972173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7929456161879681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm12957824,0.0,0.0,0.0,0.030205827739616636,0.14374361774423974,0.03408108753943402,0.0,0.0,0.0,0.04243000796718156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9660565231330014,0.10666923899646885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015362618381963183,0.0,0.0,0.0,0.013781485383324682,0.0,0.0,0.0,0.0,0.017233843781852342,0.0,0.0,0.0,0.040765664001776725,0.0,0.04465473907025104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16260747815254933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm12981881,0.0,0.0,0.0,0.0,0.49656637630149225,0.0,0.0,0.0,0.0,0.23207812459988394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20200290962766632,0.0,0.0,0.0,0.0,0.17230467371900854,0.0,0.0,0.0,0.0,0.0,0.0,0.3635484219379817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6689241390375668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22235229489438976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm12990765,0.0,0.0,0.0,0.0,0.4148159855289578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28006204510846494,0.0,0.0,0.5399900760806504,0.0,0.0,0.0,0.3689543718659557,0.11515033872788821,0.0,0.0,0.0,0.0,0.0,0.0,0.12147878239918443,0.0,0.242346510255227,0.0,0.0,0.0,0.0,0.0,0.30225711607916184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18898731796952495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29653729222864805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14148454291330786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm13087456,0.0,0.0,0.0,0.0,0.19205004457997274,0.0,0.0,0.0,0.0,0.44878808053228875,0.0,0.1981920577839927,0.0,0.0,0.0,0.0,0.0,0.39062922552495966,0.0,0.2723569340455818,0.0,0.0,0.06663987303276822,0.0,0.0,0.0,0.0,0.0,0.0,0.1406045474931169,0.16502562895499637,0.0,0.0,0.0,0.0,0.0,0.0,0.08746120967288026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6036577169249022,0.0,0.09446387400873904,0.0,0.16502562895499637,0.0,0.0,0.0,0.0,0.0,0.0,0.11911334324632063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14770075732150625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm13101737,0.0,0.0,0.0,0.0,0.1680988209877299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8205900173285563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2461385386376626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38292334963659014,0.0,0.0,0.0,0.30192770317356493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm13121567,0.0,0.0,0.5887046993009595,0.0,0.24446522916044455,0.1835457452142275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6786202780763102,0.0,0.0,0.0,0.0,0.0,0.0,0.11931932637343383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2919107820956148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm13124416,0.0,0.0,0.0,0.0,0.33891819732923134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9408158456994143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm13207406,0.0,0.0,0.0,0.0,0.7743255291643021,0.0,0.0,0.0,0.0,0.24126216247493962,0.0,0.26636315958754647,0.0,0.0,0.0,0.0,0.0,0.20999677969228533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4766178380796803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm13269029,0.0,0.0,0.0,0.0,0.5353624083419463,0.0,0.2024808633380178,0.0,0.0,0.1429771781795733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6222431789385792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11198627098082709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2559458513616217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31005127089190604,0.0,0.0,0.0,0.0,0.0,0.0,0.30096270566519917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm13283978,0.0,0.0,0.0,0.0,0.21545763908165746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3505921630873951,0.0,0.20370170398491758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14583807205737112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16360170439657037,0.7158367549923198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2307897894328602,0.0,0.291155048404634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2750922879869403,0.0,0.0,0.0,0.0,0.0,0.0,0.12247971247530717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm13304052,0.0,0.0,0.0,0.0,0.338214214555334,0.0,0.0,0.0,0.0,0.017563305033446077,0.0,0.019390597238779582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7693449494972122,0.22077115606832043,0.026059727821329235,0.0,0.0,0.0,0.025645054242352607,0.041269153479672194,0.0,0.027443572530278782,0.0,0.019077419426614922,0.0,0.0,0.0,0.08556978063327056,0.0,0.0,0.0,0.03469663203174077,0.0,0.0,0.0,0.0,0.03374874651487066,0.0,0.03696840236685243,0.0,0.0,0.0428022434697935,0.0,0.030190152340047197,0.0,0.0,0.0,0.0,0.0,0.0,0.4543362802717582,0.08553711220664696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030668046409543005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09711805869956103,0.0,0.0,0.0,0.03199796564842435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016021857757578167,0.0,0.0,0.0,0.0,0.0,0.0,0.03117492099344288,0.0
sm13306896,0.0,0.0,0.022750155348426622,0.025145974650791016,0.5038516546393297,0.09930228025994363,0.2667883344261577,0.07333330956944474,0.022999307019983987,0.04709660285747891,0.0,0.15598964811891303,0.0,0.0,0.0,0.0,0.0,0.051241639141945655,0.022062970595348657,0.0,0.02553267898516076,0.16805488207683145,0.5944308695383462,0.07400067527108312,0.08735006377201811,0.0,0.01440164314514584,0.05980780551815959,0.017192022409941676,0.21210723790258937,0.04329519234880814,0.036795438956040205,0.0,0.14068106899965976,0.025145974650791016,0.0,0.0,0.10325623140607729,0.0,0.0,0.0,0.0,0.014346959885021559,0.04708117763494147,0.0,0.0,0.12443532405873704,0.0,0.0371745130237067,0.0,0.0,0.014346959885021559,0.0,0.0,0.0,0.0,0.19299251361638833,0.015624952135663176,0.02107710522069837,0.0,0.18049159514959898,0.019114224209227298,0.0,0.0,0.08359661637405273,0.0,0.0,0.15499974734332045,0.02688438983074068,0.041118707424783095,0.07237219260614562,0.0976632075773498,0.0,0.0,0.0,0.0,0.0,0.022511609147780862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05106535797032152,0.0,0.027418602407280033,0.03848616044437729,0.019374968417915056,0.0,0.06444473893814924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03456632492403633
sm13355870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6333901539239889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7738326129804467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm13361994,0.0,0.0,0.0,0.0,0.18631381936134653,0.05995087248047887,0.0,0.0,0.0,0.059709737702306837,0.0,0.4614537132787031,0.0,0.0,0.12578934058139193,0.0,0.10965769423982734,0.11260578020652313,0.0,0.0,0.0,0.0,0.5098070713876328,0.1250921338169877,0.014765819131060702,0.0,0.012172404271296311,0.0,0.043592577230091495,0.038972833238500385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10666716888496364,0.0,0.0,0.0,0.0,0.07275711279240343,0.05305793901111306,0.0,0.0,0.09561264230294965,0.0,0.15710124065448972,0.0,0.0,0.02425237093080114,0.01545611281228556,0.0,0.0,0.0,0.0,0.013206356538493499,0.0,0.0,0.5816090529434979,0.016155522120775166,0.0,0.0,0.017664161650894974,0.0,0.0,0.0,0.045445878405507324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06878562292310948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1180168158463476,0.0,0.0,0.0,0.0,0.0,0.0,0.10598496990536986,0.014607891506122132
sm13523086,0.0,0.0,0.0,0.0,0.08438129144892047,0.0,0.0,0.0,0.0,0.0,0.0,0.1741598324260566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11711860959564623,0.0,0.0,0.0,0.19295032359376366,0.8012929713545485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.519163874313288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm13539726,0.0,0.0,0.0,0.0,0.05332113214551519,0.0,0.0,0.0,0.0,0.09968188697786837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9544042276954537,0.0,0.15123537307948376,0.0,0.0,0.07400807396659428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10827535953465668,0.0,0.0,0.0,0.09713157273717352,0.0,0.0,0.0,0.0,0.0,0.1328656518176282,0.0,0.0,0.09577180175751901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm13611637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm13660306,0.0,0.0,0.0,0.0,0.7717556764229797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.635919158312524,0.0,0.0,0.0,0.0,0.0,0.0
sm13667717,0.0,0.0,0.0,0.0,0.32629824559513376,0.0,0.0,0.0,0.15887498550123333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08962219177078246,0.8849195617787918,0.0,0.12339782226951256,0.0,0.0,0.060385576283394145,0.0,0.0,0.0,0.049741951874699895,0.0,0.0,0.03185212636983408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04955308091976511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12632134170758444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03896258637484561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13874632339905563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0370977009420795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11938890955204562
sm13688764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.910910817209338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3205892735534541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25973833135192903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm13743929,0.0,0.0,0.0,0.0,0.5354356828938684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4752325541958531,0.0,0.13806024673556147,0.0,0.0,0.4053644095636955,0.0,0.0,0.0,0.0,0.0,0.0,0.2138212333796455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08866979083563674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11088219309653527,0.0,0.0,0.0,0.0,0.0,0.24151861770234845,0.0,0.0,0.0871844282084357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4150573852267223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm13828417,0.0,0.0,0.0,0.0,0.1095676947962187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3801454650043575,0.0,0.0,0.0,0.0,0.17828829503022295,0.0,0.0,0.0,0.0,0.6083062181574338,0.2574752573511377,0.30392263404286995,0.0,0.0,0.0,0.0,0.16043439282068042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19624871555488038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4677028395376797,0.0,0.0,0.0,0.0
sm13877207,0.0,0.0,0.0,0.0,0.38474358002590775,0.8666023469443724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2670060647908112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17228032756028308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm13906236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2487277809677413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4329898438066037,0.0,0.0,0.0,0.0,0.36933217396846474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23897127605257867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33007558393893977,0.0,0.0,0.2383042046617523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47555553900860437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4065081854955195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm13933448,0.0,0.0,0.0,0.0,0.13582651911426374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49485233678009427,0.0,0.0,0.0,0.0,0.0,0.33845265976322825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7887471829349245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm13975932,0.0,0.0,0.0,0.0,0.2196666492180587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32164668204253294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37461713798569796,0.0,0.0,0.0,0.0,0.0,0.8413988204649115,0.0,0.0
sm13984259,0.0,0.0,0.0,0.0,0.17277311068523335,0.3891568072393069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5622719979356782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1316904377048119,0.0,0.0,0.16865524191888132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13119040709106072,0.0,0.0,0.0,0.6206466907123913,0.0,0.0,0.0,0.0,0.13119040709106072,0.0,0.0,0.0,0.0,0.0,0.0,0.19273170318761126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm13988881,0.0,0.0,0.0,0.0,0.33241241886300027,0.0,0.0,0.0,0.0,0.0,0.0,0.09801240158373468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9227562091326164,0.11159177275570843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09343089988591495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0850557148484897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
